component,source_file,function,ghidra_address,target_module,port_status,parity_evidence,notes
cgame,cgame_client.c,CG_SetupDlightstyles,,,untriaged,,
cgame,cgame_client.c,CG_ConfigString,,,untriaged,,
cgame,cgame_client.c,CG_StartMusic,,,untriaged,,
cgame,cgame_client.c,CG_QueueMusic,,,untriaged,,
cgame,cgame_client.c,CG_LoadHudMenu,,,untriaged,,
cgame,cgame_client.c,CG_AssetCache,,,untriaged,,
cgame,cgame_client.c,CG_execFile,,,untriaged,,
cgame,cgame_client.c,CG_BackupProfile,,,untriaged,,
cgame,cgame_client.c,CG_RestoreProfile,,,untriaged,,
cgame,cgame_client.c,CG_Init,,,untriaged,,
cgame,cgame_client.c,vmMain,,,untriaged,,
cgame,cgame_client.c,CG_CheckExecKey,,,untriaged,,
cgame,cgame_client.c,CG_GetGameModel,,,untriaged,,
cgame,cgame_client.c,CG_GetRealTime,,,untriaged,,
cgame,cgame_client.c,CG_WriteToLog,,,untriaged,,
cgame,cgame_client.c,CG_FreeMarkPoly,,,untriaged,,
cgame,cgame_client.c,CG_AllocMark,,,untriaged,,
cgame,cgame_client.c,CG_ImpactMark,,,untriaged,,
cgame,cgame_client.c,CG_DescriptionForCampaign,,,untriaged,,
cgame,cgame_client.c,CG_NameForCampaign,,,untriaged,,
cgame,cgame_client.c,CG_FindCampaignInFile,,,untriaged,,
cgame,cgame_client.c,CG_FindArenaInfo,,,untriaged,,
cgame,cgame_client.c,CG_LocateCampaign,,,untriaged,,
cgame,cgame_client.c,CG_LocateArena,,,untriaged,,
cgame,cgame_client.c,CG_FitTextToWidth_Ext,,,untriaged,,
cgame,cgame_client.c,CG_GetValue,,,untriaged,,
cgame,cgame_client.c,CG_MouseEvent,,,untriaged,,
cgame,cgame_client.c,CG_EventHandling,,,untriaged,,
cgame,cgame_client.c,CG_KeyEvent,,,untriaged,,
cgame,cgame_client.c,CG_ClientNumFromName,,,untriaged,,
cgame,cgame_client.c,CG_GetTeamColor,,,untriaged,,
cgame,cgame_client.c,CG_ParticleBubble_part_0,,,untriaged,,
cgame,cgame_client.c,CG_ClearParticles,,,untriaged,,
cgame,cgame_client.c,CG_NewParticleArea,,,untriaged,,
cgame,cgame_client.c,CG_SnowLink,,,untriaged,,
cgame,cgame_client.c,CG_ParticleImpactSmokePuffExtended,,,untriaged,,
cgame,cgame_client.c,CG_OilSlickRemove,,,untriaged,,
cgame,cgame_client.c,CG_SwingAngles,,,untriaged,,
cgame,cgame_client.c,CG_EntOnFire,,,untriaged,,
cgame,cgame_client.c,CG_IsCrouchingAnim,,,untriaged,,
cgame,cgame_client.c,CG_RunLerpFrame,,,untriaged,,
cgame,cgame_client.c,CG_SetLerpFrameAnimationRate,,,untriaged,,
cgame,cgame_client.c,CG_RunLerpFrameRate_part_2,,,untriaged,,
cgame,cgame_client.c,CG_RunLerpFrameRate,,,untriaged,,
cgame,cgame_client.c,CG_ClearLerpFrameRate,,,untriaged,,
cgame,cgame_client.c,CG_SetLerpFrameAnimationRateCorpse,,,untriaged,,
cgame,cgame_client.c,CG_RunLerpFrameRateCorpse,,,untriaged,,
cgame,cgame_client.c,CG_WorldCoordToScreenCoordFloat,,,untriaged,,
cgame,cgame_client.c,CG_WoundedPlayerFloatName,,,untriaged,,
cgame,cgame_client.c,CG_AddRefEntityWithPowerups,,,untriaged,,
cgame,cgame_client.c,CG_AnimPlayerConditions,,,untriaged,,
cgame,cgame_client.c,CG_ResetPlayerEntity,,,untriaged,,
cgame,cgame_client.c,CG_GetBleedOrigin,,,untriaged,,
cgame,cgame_client.c,CG_GetTag,,,untriaged,,
cgame,cgame_client.c,CG_GetWeaponTag,,,untriaged,,
cgame,cgame_client.c,CG_SetHudHeadLerpFrameAnimation,,,untriaged,,
cgame,cgame_client.c,CG_ClearHudHeadLerpFrame,,,untriaged,,
cgame,cgame_client.c,CG_RunHudHeadLerpFrame,,,untriaged,,
cgame,cgame_client.c,CG_CheckAmmo,,cgame/cg_nitmod_ammo.c,ported_partial,original-decompile/full-cgame-warning-matrix,Reserve thresholds and sound transitions; deliberate two-word ownership correction. See reference/client-ammo-warning.md.
cgame,cgame_client.c,CG_DamageFeedback,,,untriaged,,
cgame,cgame_client.c,CG_TeamnameForNumber,,,untriaged,,
cgame,cgame_client.c,CG_Respawn,,,untriaged,,
cgame,cgame_client.c,CG_CheckPlayerstateEvents,,,untriaged,,
cgame,cgame_client.c,CG_CheckChangedPredictableEvents,,,untriaged,,
cgame,cgame_client.c,CG_CheckLocalSounds,,,untriaged,,
cgame,cgame_client.c,CG_PB_FindFreePolyBuffer,,,untriaged,,
cgame,cgame_client.c,CG_PB_ClearPolyBuffers,,,untriaged,,
cgame,cgame_client.c,CG_PB_RenderPolyBuffers,,,untriaged,,
cgame,cgame_client.c,CG_UpdatePMLists,,,untriaged,,
cgame,cgame_client.c,CG_FindFreePMItem2,,,untriaged,,
cgame,cgame_client.c,CG_FindFreePMItem,,,untriaged,,
cgame,cgame_client.c,CG_PMItemBigSound,,,untriaged,,
cgame,cgame_client.c,CG_GetPMItemText,,,untriaged,,
cgame,cgame_client.c,CG_GetPMItemIcon,,,untriaged,,
cgame,cgame_client.c,nitrox_AddGraphicObituary,,,untriaged,,
cgame,cgame_client.c,CG_TraceCapsule_World,,,untriaged,,
cgame,cgame_client.c,CG_SortPlayersByKD,,,untriaged,,
cgame,cgame_client.c,CG_printFile_part_0,,,untriaged,,
cgame,cgame_client.c,CG_printFile,,,untriaged,,
cgame,cgame_client.c,CG_parseWeaponStats_cmd_constprop_5,,,untriaged,,
cgame,cgame_client.c,CG_UpdateSkills,,,untriaged,,
cgame,cgame_client.c,CG_OIDInfoForEntityNum,,,untriaged,,
cgame,cgame_client.c,CG_SetConfigValues,,,untriaged,,
cgame,cgame_client.c,CG_ShaderStateChanged,,,untriaged,,
cgame,cgame_client.c,CG_LoadVoiceChats,,,untriaged,,
cgame,cgame_client.c,CG_GetVoiceChat,,,untriaged,,
cgame,cgame_client.c,CG_VoiceChatListForClient,,,untriaged,,
cgame,cgame_client.c,CG_VoiceChat,,,untriaged,,
cgame,cgame_client.c,CG_LocalizeServerCommand,,,untriaged,,
cgame,cgame_client.c,CG_topshotsParse_cmd,,,untriaged,,
cgame,cgame_client.c,CG_parseWeaponStatsGS_cmd,,,untriaged,,
cgame,cgame_client.c,CG_parseWeaponStats_cmd,,,untriaged,,
cgame,cgame_client.c,CG_wstatsParse_cmd,,,untriaged,,
cgame,cgame_client.c,CG_parseBestShotsStats_cmd,,,untriaged,,
cgame,cgame_client.c,CG_parseTopShotsStats_cmd,,,untriaged,,
cgame,cgame_client.c,CG_scores_cmd,,,untriaged,,
cgame,cgame_client.c,CG_dumpStats,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_NoiseEditFinish,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_TargetnameEditFinish,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_Back,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerInfo_Text,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_LocInfo,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_RenderEdit,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_RenderButton,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_RenderDropdown,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_Dropdown_KeyDown,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_Ok_KeyDown,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_Cancel_KeyDown,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_Delete_KeyDown,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_WaitEditFinish,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_RandomEditFinish,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_VolumeEditFinish,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_RangeEditFinish,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_NoiseEdit_KeyDown,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_Looped_KeyUp,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_Broadcast_KeyUp,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_Cancel_KeyUp,,,untriaged,,
cgame,cgame_client.c,CG_RenderScriptSpeakers,,,untriaged,,
cgame,cgame_client.c,CG_UpdateBufferedSoundScripts,,,untriaged,,
cgame,cgame_client.c,CG_SaveSpeakersToScript,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_Ok_KeyUp,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_Delete_KeyUp,,,untriaged,,
cgame,cgame_client.c,CG_SetViewanglesForSpeakerEditor,,,untriaged,,
cgame,cgame_client.c,CG_GetStrFromStrArray,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditorDraw,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditor_KeyHandling,,,untriaged,,
cgame,cgame_client.c,CG_SpeakerEditorMouseMove_Handling,,,untriaged,,
cgame,cgame_client.c,CG_ActivateEditSoundMode,,,untriaged,,
cgame,cgame_client.c,CG_DeActivateEditSoundMode,,,untriaged,,
cgame,cgame_client.c,CG_ModifyEditSpeaker,,,untriaged,,
cgame,cgame_client.c,CG_UndoEditSpeaker,,,untriaged,,
cgame,cgame_client.c,CG_ToggleActiveOnScriptSpeaker,,,untriaged,,
cgame,cgame_client.c,CG_UnsetActiveOnScriptSpeaker,,,untriaged,,
cgame,cgame_client.c,CG_SetActiveOnScriptSpeaker,,,untriaged,,
cgame,cgame_client.c,CG_SpawnString,,,untriaged,,
cgame,cgame_client.c,CG_SpawnFloat,,,untriaged,,
cgame,cgame_client.c,CG_SpawnInt,,,untriaged,,
cgame,cgame_client.c,CG_SpawnVector,,,untriaged,,
cgame,cgame_client.c,CG_SpawnVector2D,,,untriaged,,
cgame,cgame_client.c,CG_LoadRankIcons,,,untriaged,,
cgame,cgame_client.c,CG_ClearTrails,,,untriaged,,
cgame,cgame_client.c,CG_SpawnTrailJunc,,,untriaged,,
cgame,cgame_client.c,CG_AddTrailJunc,,,untriaged,,
cgame,cgame_client.c,CG_AddSparkJunc,,,untriaged,,
cgame,cgame_client.c,CG_AddSmokeJunc,,,untriaged,,
cgame,cgame_client.c,CG_FreeTrailJunc,,,untriaged,,
cgame,cgame_client.c,CG_KillTrail,,,untriaged,,
cgame,cgame_client.c,CG_TestModel_f,,,untriaged,,
cgame,cgame_client.c,CG_TestGun_f,,,untriaged,,
cgame,cgame_client.c,CG_TestModelNextFrame_f,,,untriaged,,
cgame,cgame_client.c,CG_TestModelPrevFrame_f,,,untriaged,,
cgame,cgame_client.c,CG_TestModelNextSkin_f,,,untriaged,,
cgame,cgame_client.c,CG_TestModelPrevSkin_f,,,untriaged,,
cgame,cgame_client.c,CG_Letterbox,,cgame/cg_nitmod_view.c,ported_partial,original-ELF-0xbaec0/144-viewport-cases,Original percentage/even-dimension viewport without native letterbox reduction; widened arithmetic documented. See reference/client-scope-viewport.md.
cgame,cgame_client.c,CG_OffsetThirdPersonView,,,untriaged,,
cgame,cgame_client.c,CG_KickAngles,,,untriaged,,
cgame,cgame_client.c,CG_ZoomIn_f,,,untriaged,,
cgame,cgame_client.c,CG_ZoomOut_f,,,untriaged,,
cgame,cgame_client.c,CG_Zoom,,,untriaged,,
cgame,cgame_client.c,CG_CalcFov,,cgame/cg_nitmod_view.c,ported_partial,original-ELF-0xbbe20/3024-FOV-cases,Original poison/liquid FOV composition; existing zoom and sensitivity extracted and tested. Browser parity pending. See reference/client-poison-view.md.
cgame,cgame_client.c,CG_CalcViewValues,,cgame/cg_view.c; cgame/cg_nitmod_view.c,ported_partial,original-ELF-0xbc2b0/492-poison-lean-cases,Poison camera rotation and g_weapons 256 lean divisor; not the complete original camera function. See reference/client-poison-view.md.
cgame,cgame_client.c,CG_MustParse,,,untriaged,,
cgame,cgame_client.c,CG_SetupFrustum,,,untriaged,,
cgame,cgame_client.c,CG_CullPoint,,,untriaged,,
cgame,cgame_client.c,CG_CullPointAndRadius,,,untriaged,,
cgame,cgame_client.c,CG_PanzerFaustEjectBrass,,,untriaged,,
cgame,cgame_client.c,CG_CalculateWeaponPosition,,cgame/cg_nitmod_weapon_pose.c,ported_partial,original-ELF-0xbf590/typed-pose-matrix,Original-protocol visual lean and complete pose extraction; snapshot firing/reload states normalized. Clock-reset deviation documented. See reference/client-weapon-pose.md.
cgame,cgame_client.c,CG_RocketTrail,,,untriaged,,
cgame,cgame_client.c,CG_DynamiteTrail,,,untriaged,,
cgame,cgame_client.c,CG_GrenadeTrail,,,untriaged,,
cgame,cgame_client.c,CG_RW_ParseError,,,untriaged,,
cgame,cgame_client.c,CG_PyroSmokeTrail,,,untriaged,,
cgame,cgame_client.c,CG_MachineGunEjectBrassNew,,,untriaged,,
cgame,cgame_client.c,CG_MachineGunEjectBrass,,,untriaged,,
cgame,cgame_client.c,CG_GetWindVector,,,untriaged,,
cgame,cgame_client.c,CG_RailTrail2,,cgame/cg_nitmod_debug.c,ported_partial,sorted-reference/full-cgame-keyed-rail-tests,"Color, keyed segment refresh and fade lifetime. See reference/client-keyed-rail-events.md."
cgame,cgame_client.c,CG_RegisterItemVisuals,,,untriaged,,
cgame,cgame_client.c,CG_GetPartFramesFromWeap,,,untriaged,,
cgame,cgame_client.c,CG_ClearWeapLerpFrame,,,untriaged,,
cgame,cgame_client.c,CG_SetSniperZoom,,,untriaged,,
cgame,cgame_client.c,CG_FinishWeaponChange,,,untriaged,,
cgame,cgame_client.c,CG_AltWeapon_f,,,untriaged,,
cgame,cgame_client.c,CG_NextWeap,,,untriaged,,
cgame,cgame_client.c,CG_PrevWeap,,,untriaged,,
cgame,cgame_client.c,CG_LastWeaponUsed_f,,,untriaged,,
cgame,cgame_client.c,CG_NextWeaponInBank_f,,,untriaged,,
cgame,cgame_client.c,CG_PrevWeaponInBank_f,,,untriaged,,
cgame,cgame_client.c,CG_NextWeapon_f,,,untriaged,,
cgame,cgame_client.c,CG_PrevWeapon_f,,,untriaged,,
cgame,cgame_client.c,CG_OutOfAmmoChange,,,untriaged,,
cgame,cgame_client.c,CG_MG42EFX,,,untriaged,,
cgame,cgame_client.c,CG_MortarEFX,,,untriaged,,
cgame,cgame_client.c,CG_SpawnTracer,,,untriaged,,
cgame,cgame_client.c,CG_CalcMuzzlePoint,,,untriaged,,
cgame,cgame_client.c,CG_createStatsWindow,,,untriaged,,
cgame,cgame_client.c,CG_windowInit,,,untriaged,,
cgame,cgame_client.c,CG_windowReset,,,untriaged,,
cgame,cgame_client.c,CG_windowAlloc,,,untriaged,,
cgame,cgame_client.c,CG_windowFree,,,untriaged,,
cgame,cgame_client.c,CG_windowCleanup,,,untriaged,,
cgame,cgame_client.c,CG_demoAviFPSDraw,,,untriaged,,
cgame,cgame_client.c,CG_demoTimescaleDraw,,,untriaged,,
cgame,cgame_client.c,CG_windowNormalizeOnText,,,untriaged,,
cgame,cgame_client.c,CG_windowDraw,,,untriaged,,
cgame,cgame_client.c,CG_printWindow,,,untriaged,,
cgame,cgame_client.c,CG_initStrings,,,untriaged,,
cgame,cgame_client.c,CG_addString,,,untriaged,,
cgame,cgame_client.c,CG_removeStrings,,,untriaged,,
cgame,cgame_client.c,CG_UpdateSvCvars,,,untriaged,,
cgame,cgame_client.c,CG_Debreifing2_Awards_Parse,,,untriaged,,
cgame,cgame_client.c,CG_Debreifing2_Awards_Draw,,,untriaged,,
cgame,cgame_client.c,CG_UpdateClassesMaxHP,,,untriaged,,
cgame,cgame_consolecmds.c,CG_ConsoleCommand,,,untriaged,,
cgame,cgame_consolecmds.c,CG_InitConsoleCommands,,,untriaged,,
cgame,cgame_consolecmds.c,CG_Argv,,,untriaged,,
cgame,cgame_effects.c,CG_Bleed,,,untriaged,,
cgame,cgame_effects.c,CG_LaunchGib,,,untriaged,,
cgame,cgame_effects.c,CG_GibPlayer,,,untriaged,,
cgame,cgame_effects.c,CG_Missile,,,untriaged,,
cgame,cgame_effects.c,CG_FlameLerpVec,,,untriaged,,
cgame,cgame_effects.c,CG_FlameAdjustSpeed,,,untriaged,,
cgame,cgame_effects.c,CG_FlameCalcOrg,,,untriaged,,
cgame,cgame_effects.c,CG_FlameDamage,,,untriaged,,
cgame,cgame_effects.c,CG_RailTrail_part_5,,cgame/cg_nitmod_debug.c,ported_partial,sorted-reference/full-cgame-keyed-rail-tests,Twelve stable box segment identities and endpoint construction; live visual parity pending.
cgame,cgame_effects.c,CG_MissileHitWall,,,untriaged,,
cgame,cgame_effects.c,CG_MissileHitWallSmall,,,untriaged,,
cgame,cgame_effects.c,CG_MissileHitPlayer,,,untriaged,,
cgame,cgame_ents.c,CG_ItemPickup,,,untriaged,,
cgame,cgame_ents.c,CG_AddAtmosphericEffects,,,untriaged,,
cgame,cgame_ents.c,CG_AdjustAutomapZoom,,,untriaged,,
cgame,cgame_ents.c,CG_AddLagometerFrameInfo,,,untriaged,,
cgame,cgame_ents.c,CG_AddLagometerSnapshotInfo,,,untriaged,,
cgame,cgame_ents.c,CG_AdjustFrom640,,,untriaged,,
cgame,cgame_ents.c,CG_AdjustFrom640FullScreen,,,untriaged,,
cgame,cgame_ents.c,CG_DrawPicFullScreen,,cgame/cg_drawtools.c,ported_partial,original-ELF-0x50270/overlay-render-fixtures,Full-screen scale and signed UV flips; six overlay consumers migrated. See reference/client-fullscreen-overlays.md.
cgame,cgame_ents.c,CG_FillRectFullScreen,,cgame/cg_drawtools.c,ported_partial,original-ELF-0x50340/overlay-render-fixtures,Full-screen solid rectangle and renderer color reset; native fallback retained. See reference/client-fullscreen-overlays.md.
cgame,cgame_ents.c,CG_AddSmokeSprites,,,untriaged,,
cgame,cgame_ents.c,CG_EntityEffects,,,untriaged,,
cgame,cgame_ents.c,CG_PositionRotatedEntityOnTag,,,untriaged,,
cgame,cgame_ents.c,CG_AddLightstyle,,,untriaged,,
cgame,cgame_ents.c,CG_Item,,,untriaged,,
cgame,cgame_ents.c,CG_Beam_2,,,untriaged,,
cgame,cgame_ents.c,CG_Beam,,,untriaged,,
cgame,cgame_ents.c,CG_AddLinkedEntity,,,untriaged,,
cgame,cgame_ents.c,CG_AdjustPositionForMover,,,untriaged,,
cgame,cgame_ents.c,CG_CalcEntityLerpPositions,,,untriaged,,
cgame,cgame_ents.c,CG_AddCEntity,,,untriaged,,
cgame,cgame_ents.c,CG_AddCEntity_Filter,,,untriaged,,
cgame,cgame_ents.c,CG_AddEntityToTag_part_10,,,untriaged,,
cgame,cgame_ents.c,CG_AddEntityToTag,,,untriaged,,
cgame,cgame_ents.c,CG_Mover_PostProcess_part_11,,,untriaged,,
cgame,cgame_ents.c,CG_Mover_PostProcess,,,untriaged,,
cgame,cgame_ents.c,CG_AddPacketEntities,,,untriaged,,
cgame,cgame_ents.c,CG_AddFlameSpriteToScene,,,untriaged,,
cgame,cgame_ents.c,CG_AddFlameToScene,,,untriaged,,
cgame,cgame_ents.c,CG_GenerateShaders,,,untriaged,,
cgame,cgame_ents.c,CG_AddFlameChunks,,,untriaged,,
cgame,cgame_ents.c,CG_AddEmitter,,,untriaged,,
cgame,cgame_ents.c,CG_AddFragment,,,untriaged,,
cgame,cgame_ents.c,CG_AddMovingTracer,,,untriaged,,
cgame,cgame_ents.c,CG_AddSparkElements,,,untriaged,,
cgame,cgame_ents.c,CG_AddFuseSparkElements,,,untriaged,,
cgame,cgame_ents.c,CG_AddBloodElements,,,untriaged,,
cgame,cgame_ents.c,CG_AddDebrisElements,,,untriaged,,
cgame,cgame_ents.c,CG_AddFadeRGB,,,untriaged,,
cgame,cgame_ents.c,CG_AddConstRGB,,,untriaged,,
cgame,cgame_ents.c,CG_AddLocalEntities,,,untriaged,,
cgame,cgame_ents.c,CG_AddToTeamChat,,,untriaged,,
cgame,cgame_ents.c,CG_AddMarks,,,untriaged,,
cgame,cgame_ents.c,CG_AddParticleToScene,,,untriaged,,
cgame,cgame_ents.c,CG_AddParticles,,,untriaged,,
cgame,cgame_ents.c,CG_AddParticleShrapnel,,,untriaged,,
cgame,cgame_ents.c,CG_AddOnScreenText,,,untriaged,,
cgame,cgame_ents.c,CG_AddWoundedPlayer,,,untriaged,,
cgame,cgame_ents.c,CG_AddToListFront,,,untriaged,,
cgame,cgame_ents.c,CG_AddPMItem,,,untriaged,,
cgame,cgame_ents.c,CG_AddPMItemBig,,,untriaged,,
cgame,cgame_ents.c,CG_AddToNotify,,,untriaged,,
cgame,cgame_ents.c,CG_AddBufferedVoiceChat,,,untriaged,,
cgame,cgame_ents.c,CG_VoiceChatLocal,,,untriaged,,
cgame,cgame_ents.c,CG_AddBufferedSoundScript,,,untriaged,,
cgame,cgame_ents.c,CG_AddLineToScene,,,untriaged,,
cgame,cgame_ents.c,CG_AddScriptSpeakers,,,untriaged,,
cgame,cgame_ents.c,CG_AddSpawnVarToken,,,untriaged,,
cgame,cgame_ents.c,CG_AddTrailToScene,,,untriaged,,
cgame,cgame_ents.c,CG_AddTrails,,,untriaged,,
cgame,cgame_ents.c,CG_AdjustZoomVal,,,untriaged,,
cgame,cgame_ents.c,CG_AddWeaponWithPowerups_isra_1,,,untriaged,,
cgame,cgame_ents.c,CG_AddSparks_part_12,,,untriaged,,
cgame,cgame_ents.c,CG_AddBulletParticles_part_13,,,untriaged,,
cgame,cgame_ents.c,CG_AddDirtBulletParticles_part_14,,,untriaged,,
cgame,cgame_ents.c,CG_AddPlayerWeapon,,,untriaged,,
cgame,cgame_ents.c,CG_AddViewWeapon,,,untriaged,,
cgame,cgame_ents.c,CG_AddSparks,,,untriaged,,
cgame,cgame_ents.c,CG_AddBulletParticles,,,untriaged,,
cgame,cgame_ents.c,CG_AddDirtBulletParticles,,,untriaged,,
cgame,cgame_ents.c,CG_AddDebris,,,untriaged,,
cgame,cgame_ents.c,CG_WaterRipple,,,untriaged,,
cgame,cgame_events.c,CG_EntityEvent,,cgame/cg_event.c; cgame/cg_nitmod_events.c,ported_partial,ELF-event-table/control-flow/source-build,Original IDs 1-103 mapped including typed EV_BODY_DP; remaining presentation parity is tracked separately.
cgame,cgame_events.c,CG_CheckEvents,,,untriaged,,
cgame,cgame_fireteams.c,CG_FireteamHasClass,,,untriaged,,
cgame,cgame_fireteams.c,CG_Fireteams_MenuTitleText_Draw,,,untriaged,,
cgame,cgame_fireteams.c,CG_Fireteams_MenuText_Draw,,,untriaged,,
cgame,cgame_fireteams.c,CG_Fireteams_Setup,,,untriaged,,
cgame,cgame_fireteams.c,CG_Fireteams_KeyHandling,,,untriaged,,
cgame,cgame_fireteams.c,CG_Fireteams_Draw,,,untriaged,,
cgame,cgame_fireteams.c,CG_FireteamCheckExecKey,,,untriaged,,
cgame,cgame_main.c,CG_InitStatsDebug,,,untriaged,,
cgame,cgame_main.c,CG_InitFlameChunks,,,untriaged,,
cgame,cgame_main.c,CG_InitLocalEntities,,,untriaged,,
cgame,cgame_main.c,CG_Shutdown,,,untriaged,,
cgame,cgame_main.c,CG_InitMarkPolys,,,untriaged,,
cgame,cgame_main.c,CG_InitPMGraphics,,,untriaged,,
cgame,cgame_main.c,CG_InitPM,,,untriaged,,
cgame,cgame_math.c,SnapVectorTowards,,,untriaged,,
cgame,cgame_math.c,CG_Bullet,,,untriaged,,
cgame,cgame_math.c,ClampChar,,,untriaged,,
cgame,cgame_math.c,ClampShort,,,untriaged,,
cgame,cgame_math.c,DirToByte,,,untriaged,,
cgame,cgame_math.c,ByteToDir,,,untriaged,,
cgame,cgame_math.c,ColorBytes3,,,untriaged,,
cgame,cgame_math.c,ColorBytes4,,,untriaged,,
cgame,cgame_math.c,NormalizeColor,,,untriaged,,
cgame,cgame_math.c,PlaneFromPoints,,,untriaged,,
cgame,cgame_math.c,RotatePointAroundVertex,,,untriaged,,
cgame,cgame_math.c,vectoangles,,,untriaged,,
cgame,cgame_math.c,AnglesToAxis,,,untriaged,,
cgame,cgame_math.c,AxisClear,,,untriaged,,
cgame,cgame_math.c,AxisCopy,,,untriaged,,
cgame,cgame_math.c,ProjectPointOnPlane,,,untriaged,,
cgame,cgame_math.c,MakeNormalVectors,,,untriaged,,
cgame,cgame_math.c,VectorRotate,,,untriaged,,
cgame,cgame_math.c,LerpAngle,,,untriaged,,
cgame,cgame_math.c,LerpPosition,,,untriaged,,
cgame,cgame_math.c,AngleSubtract,,,untriaged,,
cgame,cgame_math.c,AnglesSubtract,,,untriaged,,
cgame,cgame_math.c,AngleMod,,,untriaged,,
cgame,cgame_math.c,AngleNormalize2Pi,,,untriaged,,
cgame,cgame_math.c,AngleNormalize360,,,untriaged,,
cgame,cgame_math.c,AngleNormalizeInt,,,untriaged,,
cgame,cgame_math.c,AngleNormalize180,,,untriaged,,
cgame,cgame_math.c,AngleDelta,,,untriaged,,
cgame,cgame_math.c,SetPlaneSignbits,,,untriaged,,
cgame,cgame_math.c,RadiusFromBounds,,,untriaged,,
cgame,cgame_math.c,ClearBounds,,,untriaged,,
cgame,cgame_math.c,AddPointToBounds,,,untriaged,,
cgame,cgame_math.c,PointInBounds,,,untriaged,,
cgame,cgame_math.c,VectorCompare,,,untriaged,,
cgame,cgame_math.c,VectorNormalize,,,untriaged,,
cgame,cgame_math.c,VectorNormalizeFast,,,untriaged,,
cgame,cgame_math.c,VectorNormalize2,,,untriaged,,
cgame,cgame_math.c,_VectorMA,,,untriaged,,
cgame,cgame_math.c,_DotProduct,,,untriaged,,
cgame,cgame_math.c,_VectorSubtract,,,untriaged,,
cgame,cgame_math.c,_VectorAdd,,,untriaged,,
cgame,cgame_math.c,_VectorCopy,,,untriaged,,
cgame,cgame_math.c,_VectorScale,,,untriaged,,
cgame,cgame_math.c,CrossProduct,,,untriaged,,
cgame,cgame_math.c,VectorLength,,,untriaged,,
cgame,cgame_math.c,VectorLengthSquared,,,untriaged,,
cgame,cgame_math.c,Distance,,,untriaged,,
cgame,cgame_math.c,DistanceSquared,,,untriaged,,
cgame,cgame_math.c,VectorInverse,,,untriaged,,
cgame,cgame_math.c,Vector4Scale,,,untriaged,,
cgame,cgame_math.c,MatrixMultiply,,,untriaged,,
cgame,cgame_math.c,AngleVectors,,,untriaged,,
cgame,cgame_math.c,PerpendicularVector,,,untriaged,,
cgame,cgame_math.c,RotatePointAroundVector,,,untriaged,,
cgame,cgame_math.c,RotateAroundDirection,,,untriaged,,
cgame,cgame_math.c,GetPerpendicularViewVector,,,untriaged,,
cgame,cgame_math.c,ProjectPointOntoVector,,,untriaged,,
cgame,cgame_math.c,ProjectPointOntoVectorBounded,,,untriaged,,
cgame,cgame_math.c,DistanceFromLineSquared,,,untriaged,,
cgame,cgame_math.c,DistanceFromVectorSquared,,,untriaged,,
cgame,cgame_math.c,vectoyaw,,,untriaged,,
cgame,cgame_math.c,AxisToAngles,,,untriaged,,
cgame,cgame_math.c,VectorDistance,,,untriaged,,
cgame,cgame_math.c,VectorDistanceSquared,,,untriaged,,
cgame,cgame_math.c,LerpColor,,,untriaged,,
cgame,cgame_nitrox.c,Nit_RemoveWordInString,,cgame/cg_nitmod.c,ported,source/build,Safe typed string implementation.
cgame,cgame_nitrox.c,nitrox_AddPredictableDamage,,game/bg_misc.c,ported,control-flow/source-build,Mapped to typed playerState damage feedback and shared landing prediction.
cgame,cgame_nitrox.c,nitrox_GetTokenForString,,,untriaged,,
cgame,cgame_nitrox.c,nitrox_CreateDirectory,,,untriaged,,
cgame,cgame_nitrox.c,BG_BuildFilePath,,,untriaged,,
cgame,cgame_nitrox.c,nitrox_MinimizeET_f,,cgame/cg_nitmod.c,ported,source/build,Original platform-not-supported message retained.
